row_id,overlap_row,article_id,date,outlet,title,keywords,body_preview,label_development_relevant,label_sdg_labels,label_sentiment_country,label_crisis_flag,label_crisis_type,notes,coder_id,_source
804,,01100751.20210713100901001,20210713,아시아투데이,'더 뉴 아우디 RS 5 스포트백' 출시 1억2102만원,"RS,아우디,스포트백,출시,1억,아시아투데,이상원,아우디,성능,중형,세단,RS,아우디,스포트백,출시,13일,RS,아우디,스포트백,2.9,가솔린,직분사,터보차저,TFSI,엔진,팁트로닉,자동,변속기,탑재,최고,출력,마력,최대,토크,61.81,성능,발휘,3.9초,정지상태,도달,연비,복합,연비,기준,8.6,RS,성능,대비,효율,자랑,아우디,고유,사륜구동,콰트로,셀렉트,아우디,드라이브,셀렉트,드라이브,모드,차이,극대화,서스펜션,RS,스포츠,적용,스포티,주행,성능,동시,편안,승차감,향상,외관,블랙,패키지,적용,아우디,포링,RS,뱃지,리어,디퓨저,카본,패키지,적용,사이드,몰딩,사이드,미러,하우징,블레이드,에어,인테이크,스포트백,디자인,스포티,감성,캘리퍼,레드,브레이크,장착,브레이크,RS,세라믹,20인치,플래그,디자,RS,모델,이미지,라이트,아우디,레이저,탑재,HD,매트릭스,LED,헤드라이트,일반,LED,향상,배열,광선,가시,범위,제공,열선,요추지지대,방향,적용,시트,허니콤,스티칭,나파,가죽,RS,스포츠,좌석,전동,시트,시프트패들,열선,적용,스포크,스티어링,운전자,편안,주행,환경,선사,인레이,카본,트윌,적용,엠비언트,라이트,도어,엔트리,라이트,기본,탑재,세련,실내,분위기,연출,인치,버츄얼,플러스,스크린,MMI,내비게이션,플러스,터치,헤드업,디스플레이,기본,탑재,운전자,차량,정보,통합적,직관적,컨트롤,인터페이스,아우디,스마트폰,운전자,스마트폰,컨텐츠,이용,아우디,커넥트,내비게이션,인포테인먼트,차량제어,긴급통화,긴급출동,서비스,서비스,제공,여유,안전,주행,가능,RS,아우디,스포트백,가격,1억","아시아투데이 이상원 기자 = 아우디는 초고성능 중형 세단 ‘더 뉴 아우디 RS 5 스포트백’을 출시한다고 13일 밝혔다. ‘더 뉴 아우디 RS 5 스포트백’은 2.9ℓ V6 가솔린 직분사 터보차저(TFSI) 엔진과 8단 팁트로닉 자동 변속기를 탑재해 최고출력 450마력, 최대토크 61.81㎏.m의 성능을 발휘한다. 3.9초 만에 정지상태에서 100㎞/h..",,,,,,,,news_2021_07.csv
805,,01100751.20210914100503001,20210914,아시아투데이,"의왕시장애인체육회, 사회적협동조합'비지땀', 시티병원장례식장과 업무협약 체결","의왕시장애인체육회,사회적,협동조합,비지땀,시티병원장례식장,업무,협약,체결,의왕,엄명수,경기,의왕시장애인체육회,사회,협동조합,비지땀,시티병원장례식장,활성화,장애인,생활,체육,활성,업무협약,체결,협약,사회적,협동조합,비지땀,활성화,장애인,체육회,사업,활성,사업,지원,야외,활동,희망나눔버스,지원,약속,시티병원장례식장,직원,가족,종목단체,가족,할인,장례식장,이용,분향실,사용료,화환,제공,혜택,제공,의왕시장애인체육회,비지땀,시티병원장례식장,운영,활성,홍보,약속,사무국장,의왕시장애인체육회,가정호,장애인들,건강증진,생활,체육,활성,협력,기관,감사,기관,보유,업무,경험,노하우,공유,업무제휴,사업,의왕시,장애인,체육,복지,향상,의왕시장애인체육회사무실,이날,협약식,코로나19,확산,방지,대표들,자리,진행","의왕/아시아투데이 엄명수 기자 = 경기 의왕시장애인체육회는 13일 사회적협동조합 비지땀, 시티병원장례식장과 장애인 생활체육 활성화를 위한 업무협약을 체결했다. 협약을 통해 사회적협동조합 비지땀은 장애인체육회 사업 활성화를 위한 사업 및 물적 지원과 야외 활동을 위한 ‘희망나눔버스’지원 등을 약속했다. 또 시티병원장례식장은 의왕시장애인체육회 임 직원(가족..",,,,,,,,news_2021_09.csv
806,,01100501.20230305135104001,20230305,문화일보,"安 “대통령실 참여 단톡방서 선거운동 대통령 욕되게 하는 길, 처벌하라”","대통령실,참여,단톡방,선거운동,대통령,처벌,안철수,국민,후보,행정관들,대통령실,행정관,참여,단체,대화방,자신,비방,지지,김기현,후보,언론,보도,대통령,헌법,민주주의,도전,책임자,처벌,요구,후보,이날,국회,기자간담회,민주주의,상상,이진복,정무수석,전당,대회,출마,후보,반대,행정관들,대통령실,소속,행정관,편향,후보,선거운동,이율배반,지적,민주주의,상상,대통령,대통령,진상,규명,책임자들,처벌,대한민국,역사,촉구,후보,투표율,전당,대회,당원,투표,첫날,투표,35%,육박,침묵,다수,당원,분노,투표율,당원들,속마음,집단지성,투표,주장,당원들,가지,대선,승리,대통령,사람,문재인,정권,실정,반대,결과,대통령실,사람,당원,존중,수직적,당원들,모욕적,생각,주장,대선,사람,확장,외연,상징들,적대시,정치적,도의,총선,승리,총선,승리,적임자,생각,침묵,다수,당원,분노,투표율,설명,말씀,국민,당대표,12일,확정,안철수,김기현,양자토론,성사","안철수 국민의힘 당대표 후보는 5일 대통령실 행정관들이 참여한 단체 대화방에서 자신에 대한 비방 및 김기현 후보 지지가 이뤄지고 있다는 언론 보도에 대해 “모두 다 대통령을 욕되게 하는 길”이고 “헌법과 민주주의에 대한 심각한 도전”이라며 책임자 처벌을 요구했다.



안 후보는 이날 오전 국회에서 열린 기자간담회에서 “민주주의에서 일어나리라고는 거의 ..",,,,,,,,news_2023_03.csv
807,,01100701.2015013010016117097,20150130,세계일보,[더불어 창조경제로] 롯데카드,"롯데카드,롯데카드,문화,소외,계층,공연,관람,기회,제공,추억,음악,공연,후원,차별화,메세,활동,롯데카드,MOOV,무브,뮤직,콘서트,공연,무브,콘서트,상대적,문화공연,기회,부족,지방,회원,콘서트,광주,부산,대구,대전,전주,인천,공연,진행,롯데카드,음악,스포츠,교육,문화,분야,수준,이벤트,준비,지역,계획,문화공연,소외,계층,청소년,초청,프로그램,3년,진행,롯데카드,개최,오닐,세계,비올리스트,리처드,용재,콘서트,수익금,오케스트라,악단,기부,롯데카드,제공,롯데카드,음악장르,공연,후원,열심,1970년대,전설적,포크록,듀오,세계적,사랑,사이먼,가펑클,사이먼,가펑클,메인,보컬,아트,내한공연,롯데카드,MOOV,내한공연,아트,가펑클,내한,공연,타이틀,진행,공연,2월,잠실,실내,체육관,롯데카드,티켓,예매,30%,할인","롯데카드가 문화 소외계층을 위해 공연관람 기회를 제공하고, 추억의 팝과 같이 자주 접하기 힘든 음악 공연을 후원하는 등 차별화된 메세나 활동을 펼치고 있다. 
 
‘롯데카드 MOOV(무브): 뮤직’ 콘서트는 ‘찾아가는 공연’이다. 무브 콘서트는 상대적으로 문화공연을 접할 기회가 부족한 지방 회원을 위한 대규모 콘서트로 지금까지 광주, 부산, 대구, 대전..",,,,,,,,news_2015_01.csv
808,,01101101.20190516050441001,20190516,한국일보,“마스크는 미세먼지의 해결책이 아니다”,"마스크,미세먼지,해결책,한국보건사회연구원,진단,사회,통합,실태,대응,방안,보고서,한국인,미세먼지,대기오염,위험사안,성인,1점,불안,5점,불안,점수,결과,대기오염,불안,3.46점,실업,북핵,불안,존재,미세먼지,매시간,스마트폰,미세,먼지,농도,확인,마스크,공기청정기,구매,미세,먼지,흡입,미세먼지,마스크,외부,건강,장재연,아주대,의대,교수,단언,공동대표,시민,단체,환경,운동,공동,대표,교수,30년,대기오염,천착,교수,저서,공기,사회,반대,미세먼지,정보,오해들,조목조목,미세,먼지,공포,미세,먼지,오염,악화,인식,출발,실제,수치,한국,수준,세계,최고,대기오염,올림픽,기간,대기,오염,관리,관심사,저자,특별,계획,수립,오염도,예측,진행,한국,도시,미세,먼지,오염도,장기간,개선,서울시,10년,미세먼지,PM10,오염,발생,빈도,상대적,고농도오염,오염도,감소,저자,저자,위험,기준,과도,설정,지적,보통,사람,영향,단계,미국,한국,3배,차이,수치,보건,마스크,N95마스크,미국흉부학회,식품의약국,FDA,임산부,노약자,만성,호흡기,질환자,사용,주의,사용,강권,의미,재활용,소각,일회용품,마스크,미세먼지,원인,과도,공포,한국,대기,청정,사실,미세먼지,중국,해결,사람들,저자,강조,중국,미세먼지,중국,미세,먼지,영향,결과,자체,환경부,중국,자료,미세,먼지,발생원,추정치,모델링,진행,국정감사,저자,해결책,자정,산업화,도시화,미국,유럽,도시,최악,대기,경험,지구,청정도,노력,사례,중국,마스크,사재기,산업,교통,가정,분야,발생량,미세,먼지,자체,해결책,저자,고개,공기,사회,반대,장재연,동아시아,발행,324쪽,1만,000원","지난해 한국보건사회연구원이 발표한 ‘사회통합 실태 진단 및 대응 방안 연구’ 보고서에 따르면, 한국인은 ‘미세먼지 등과 같은 대기오염’을 가장 큰 위험사안으로 꼽았다. 성인 3,839명이 1점(전혀 불안하지 않다)부터 5점(매우 불안하다)까지 점수를 매긴 결과, 대기오염에 대한 불안은 3.46점에 달했다. 실업이나 북핵보다 더 불안한 존재가 된 미세먼지..",,,,,,,,news_2019_05.csv
809,,01100101.20201116212538001,20201116,경향신문,저신용자 3만여명 불법사금융 유입 우려 정부 “햇살론 확대”,"불법사,금융,유입,정부,햇살,확대,3년,최고,금리,인하,경감,순기능,수익,악화,업체,거부로,31만,대출,수도,당정,법정,최고,금리,내년,20%,시행,27.9%,24%,하향,조정,최고금리,정부,200만,명가량,혜택,이자,부담,경감,전망,불법,사금융,시장,대비,서민,금융,공급,확대,금융소비자국장,이명순,금융,위원회,금융,소비자,국장,부담,경감,효과,효과,대출,탈락,종합적,시뮬레이션,결과,24%,20%,수준,판단,금융위,기준금리,가계,신용,대출,평균,금리,1.25%,포인트,1.5%,포인트,하락,여력,금리,인하,금리,인하,양날,금리,인하,취약계층,이자부담,순기능,대부업체들,대출,거부,저신용자들,불법,사금융,풍선효과,발생,금융위,최고금리,20%,4%포인트,기준,20%,금리,대출,이용,239만,87%,208만,14조,이자부담,4830억,추산,금융위,나머지,13%,31만,2조,대출만기,도래,3~4년,민간금융기관,대출,가능성,2300억,불법,사금융,금융위,조사,최고금리,최고,금리,24%,최고금리,27.9%,대출,139만,18.7%,26만,민간금융,대출,4만,5만,3000억,3500억,불법,사금융,추산,금융위,보완책,2700억,햇살론,정책,서민,금융,공급,확대,투입,단속,불법,사금융,강화,최고금리,인하,정책,서민,금융,상품,금리,전망,국장,최고금리,17.9%,적용,햇살론,상황,검토,판단,정부,이날,신용자,신용,대출,공급,업체,인센티브,대부업계,내년,금리,인하,시행,연말,저신용자,대출,예측,대부업,관계자,최고,금리,인하,내년,확정,수익성,예고,상황,만기연장,신규대출,대출,회수,영업,정리,결정,교수,최철,숙명여대,소비자경제학과,대부업체들,신용평가,개선,자금조달,방안,공급,확대,중장기적","ㆍ3년 만의 최고금리 인하



‘이자 경감’ 순기능 있지만
수익 악화 대부업체 거부로
31만명 대출 못 받을 수도 

당정이 법정 최고금리를 내년 하반기부터 연 20%로 시행하기로 하면서, 2018년 2월 연 27.9%에서 연 24%로 하향 조정된 지 3년 만에 최고금리가 더 내려가게 됐다. 정부는 200만명가량이 이자부담 경감 혜택을 받을 것으로 전..",,,,,,,,news_2020_11.csv
810,,01100101.20230223170406001,20230223,경향신문,‘대북송금’ 안부수 아태협 회장 재판서 일부 혐의 부인,"대북송금,안부수,아태협,회장,재판서,혐의,부인,북한,로비,자금,명목,혐의,구속,기소,회장,안부수,아태평화교류협회,번째,혐의,부인,수원지법,형사,부장판사,이정재,심리,23일,사건,공판,회장,북한,전달,공소사실,적시,21만,달러,환율,2억,9만,달러,환율,1억,회장,피고인,2019년,경기,보조금,12억,쌍방울,기업,기부금,4억,개인,생활비,사용,혐의,부인,회장,변호인,기업,기부금,용도,특정,협회,채무,변제,사용,횡령,경기도,보조금,북한,밀가루,묘목,사업,투입,나머지,횡령,인정,회장,증거,은닉,교사,혐의,검찰,수사,본격화,직원들,하드디스크,사무실,컴퓨터,하드,디스크,은닉,인정,세관,신고,북한,그림,혐의,그림,포함,부인,회장,김성태,쌍방울그룹,회장,공모,중국,북한,김영철,북한,조선아시아태평양,평화,위원회,위원장,부실장,송명철,조선아태위,21만,달러,환율,23억,위안,환율료,혐의,기소,검찰,회장,이태협,쌍방울,그룹,추진,대북사업,원활,진행,알선,대가,명목,대북사업,우선,협의,지위,거액,북측,인사,판단,사건,공판,사건,3월","북한에 로비자금 명목으로 돈을 건넨 혐의로 구속 기소된 안부수 아태평화교류협회 회장이 두 번째 공판에서 혐의를 일부 부인했다.

수원지법 형사15부(부장판사 이정재) 심리로 23일 열린 이 사건 공판에서 안 회장 측은 북한에 전달된 돈은 공소사실에 적시된 21만여 달러(당시 환율로 약 2억원)가 아닌 8 9만 달러(당시 환율로 약 1억원)라고 밝혔다.
..",,,,,,,,news_2023_02.csv
811,,01100201.20210603100736001,20210603,국민일보,가평군 2024년까지 ‘자라섬 꽃 테마공원’ 조성,"가평군,자라섬,테마공원,자라섬,테마,공원,조성,경기,가평군,9월,3년,자라섬,자라섬,테마,공원,조성,사업,추진,3일,지역균형발전사업,경기도,지역,균형,발전,사업,선정,확보,도비,사업비,투입,진행,사업,2024년,사업,자라섬,방문객,볼거리,거리,놀거리,제공,체류,관광,유도,소비,마련,지속가능,자연환경,보유,지역,특성,도시,환경,보전,농촌,상생,균형,발전,모델,구축,사업,2가지,진행,시설사업,둘레길,자라섬,남도,조성,환경복원수,황토포장,벤치,파고라,설치,자연,친화,부교,300m,줄배,설치,보안등,개소,볼라드,개소,투광등,경관조명,포토존,예정,자라섬,남도,조성사업,테마파크,조성,사업,추진,4만,유채,꽃양귀비,해바라기,백일홍,꽃밭,조성,발효퇴비,꽃밭,포토존,설치,관광객,유입,일자리,창출,지역,경제,활성,도모,노력,자라섬,남도,단지,조성,탈바꿈,8만,그해,방문객,시대,다음해,가평인구,2배,15만,20만,내년,25만,2023년,30만,2024년,35만,방문객,유치,자라섬,경춘선,가평역,자라섬역,10분,가평터미널,도보,위치,관광객,접근,우리나라,대표,관광지,남이섬,연간,300만,쁘띠프랑스,연간,80만,인접,성장,잠재력,관광지,제기","경기 가평군은 오는 9월부터 3년간 ‘자라섬 꽃 테마공원 조성사업’이 추진된다고 3일 밝혔다. 
 
‘제2차 경기도 지역균형발전사업’으로 선정돼 확보한 도비 42억원 등 총 사업비 50억원을 투입해 진행되는 이번 사업은 2024년 완료를 목표로 하고 있다. 
 
이번 사업으로 군은 자라섬 방문객들의 볼거리, 즐길거리, 놀거리를 제공함으로써 체류형 관광을..",,,,,,,,news_2021_06.csv
812,,01100401.20130704065220005,20130704,동아일보,[광주/전남]세계 인권운동가들 앞다퉈 “5 18 배우고 싶다”,"세계,인권,운동가,5,아카데미,선발,신청,개최,경쟁,껑충,광주,세계,인권,운동가,요람,5,재단,인권운동,세계,개국,인권,운동,416명,18아카데미,아카데미,참가,신청,정도,지원자,3일,재단,신청자,20명,신청자,선발,18아카데미,아카데미,역사,정의,시민,사회,연대,주제,광주,서울,진행,5,인권,대상,민주,사회,발전,기여,역량,강화,2004년,5,인권,10명,세계,인권,운동가,20명,직원,기념사업,단체,12명,분야,세계,인권,운동가,참여,5,2004년,참가,신청자,40명,참가,신청자,수준,참가,신청자,416명,증가,5,개최,참가,경쟁,정도,사이,세계,인권,운동가,5,운동,한국,민주주의,열망,18민주,민주,운동,기록물,유네스코,기록,유산,등재,세계,인권,운동가,광주,관심,5,재단,세계,인권,단체,지속적,교류,한국,민주화,운동,경험,정신,보급,노력,성과,광주시,세계,인권,도시,포럼,개최,인권도시,노력,일조,세계,한국,경제,민주주,발전,한국,경제발전,마을운동,민주주,발전,5,운동,항쟁,18기념,김찬호,기념,재단,사무처장,세계,인권,운동가,한국,민주주의,프로그램,18아카데미,사실,아카데미,유일,세계,5,운동,가치,지속,노력","‘5월 광주’가 세계 인권운동가의 요람이 되고 있다. 
 
 5 18기념재단은 세계 62개국 인권운동가 416명이 2013 5 18아카데미에 참가하겠다고 신청할 정도로 지원자가 크게 늘었다고 3일 밝혔다. 재단은 신청자 가운데 20명을 선발한다. 2013 5 18아카데미는 7월 28일부터 8월 16일까지 ‘역사 정의를 지키는 시민사회 연대’라는 주제로 ..",,,,,,,,news_2013_07.csv
813,,01101001.20120202100000185,20120202,한겨레,[디자인 큐레이팅] 레드 카펫 밟은 디자인,"레드,카펫,디자인,년간,스타,배우,연상,행운,주인공,데뷔,영화,관객,동원,연기력,가십,이슈,유명세,웬일,국제영화제,남우주연상,공신력,영화제,오페라하우스,덴마크,코펜하겐,오페라,하우스,디자인서울,호명,디자인올림픽,세계,디자인,수도,디자,정책,서울시,디자인서울,인덱스,어워드,디자,대상,커뮤니티,인덱스,어워드,디자인,모토,디자,규모,최대,상금,수여,재색,겸비,상업적,목적,긍정적,영향,주목,의도,디자,집필,인덱스,어워드,페이지,소개,디자인서울,선정,반가움,의아,고백,모종,뒷거래,음모론,디자인서울,박사,하이드,양면,심상,공존,디자인,방식,거론,일반인들,느낌,긍정적,디자인,정책,결합,적용,명동,지인,남산,르네상스,일환,산책로,극찬,남산,웰빙녀,변신,사업,지원,디자,유관자들,가능성,순기능,디자,서울,사회,심미성,강조,전시행정,의혹,본질,디자인,이용,디자이너,디자인,전공자,반응,시작,시각디자인,학생들,주축,구성,에프에프그룹,아이라이크서울,캠페인,대표적,사례,서울시,제작,홍보물,시민,의견,반영,스티커,제작,디자,정책,재기,풍자,서울,광고,서울,원래,메시지,전시,행정,비판,재치,표현,진화,흥미,지점,계기,마련,배우,국외,수상,재기,디자인서울,수상작,후보작들,2013년,세계,전시회,10만,유로,1억,상금,신청사,서울,태평로,전시,디자인,작품,설치,예정,디자인서울,수상,진심,박수,디자인,사람들,디자인,생각,계기,의미,주말,남산,산책로,김선미,디자,칼럼니스트","지난 몇 년간 디자인은, ‘자고 일어나니 스타가 되었다’고 말하는 배우를 연상케 했다. 이 행운의 주인공은 데뷔 영화로 천만 관객을 동원하더니, 연기력보다는 가십성 이슈들로 먼저 유명세를 치렀다. 그런데 이게 웬일! 그가 덜컥 국제영화제에서 남우주연상을 거머쥔 것이다. 그것도 공신력 있는 영화제에서!
2011년 9월1일, 덴마크 코펜하겐 오페라하우스에서..",,,,,,,,news_2012_02.csv
814,,01100611.20221129090721001,20221129,서울신문,"제11대 서울시의회, 입법 법률고문 12명 신규 위촉","서울시의회,입법,법률고문,위촉,신규,서울특별시의회,입법,법률고문,12명,신규,위촉,위촉식,의장접견실,서울시의회,본관,의장,접견실,개최,위촉,고문,서울고등법원장,역임,김동건,변호사,사법연수원,1기,춘천지검,검사장,법무부,검찰국장,역임,장윤석,변호사,사법연수원,4기,재판,연구관,창원지법,부장,판사,역임,황정근,변호사,사법연수원,15기,제주지검,검사장,국민권익위원회,부위원장,역임,이건리,변호사,사법연수원,16기,출신,서울지방법원,판사,조남대,변호사,사법연수원,20기,출신,서울중앙지검,부장,검사,장영섭,변호사,사법연수원,제25기,국농어촌공사,법률,고문,역임,역임,신재균,변호사,사법연수원,26기,민주평통자문위원,역임,김태주,변호사,사법연수원,30기,서울남부지검,범죄,피해자,지원,센터,법률,자문,위원,역임,김종무,변호사,사법연수원,32기,서울,회생,법원,파산관재인,윤승현,변호사,사법연수원,33기,대한체육회,법제,상벌,위원,역임,손교명,변호사,사법연수원,33기,서울산업진흥원,SH,서울주택도시공사,고문,변호사,역임,변민혁,변호사,사법연수원,39기,임기,24.11,16일,까지,법원,검찰,변호사,법조,분야,중요,역할,성과,법조인들,그동안,연륜,경험,바탕,서울특별시,의회,의정,활동,발전,도움,2003년,운영,서울특별시,의회,입법,법률고문,25명,변호사,구성,운영,입법,법률,사안,전문적,자문,의회,상대,소송,법률대리인,역할,이날,김현기,서울특별시,의회,의장,이날,위촉식,입법,법률고문,간담회,입법,법률고문,경험,법률,지식,자문,소송,업무,수행,지방의회,도움","서울특별시의회는 입법․법률고문 12명을 신규 위촉하는 위촉식을 지난 28일 서울시의회 본관 2층 의장접견실에서 개최했다.
이번에 위촉되는 고문은 ▴서울고등법원장을 역임한 김동건 변호사(사법연수원 1기) ▴춘천지검 검사장과 법무부 검찰국장을 역임한 장윤석 변호사(사법연수원 4기) ▴대법원 재판연구관과 창원지법 부장판사를 역임한 황정근 변호사(사법연수원 1..",,,,,,,,news_2022_11.csv
815,,01100751.20191216205100001,20191216,아시아투데이,"'인턴' 앤 해서웨이, 둘째 임신 중 근황 공개 '아름다운 D라인'","인턴,해서웨이,임신,근황,공개,D라인,아시아투데이,박아람,영화,인턴,출연,배우,해서웨이,근황,공개,해서웨이,자신,인스타그램,사진,게재,공개,사진,해서웨이,화이트,의상,포즈,해서웨이,D라인,눈길,해서웨이,셜먼,보석,디자이너,애덤,결혼,첫아,OCN,케이블,영화,채널,이날,영화,인턴,편성,개봉,영화,인턴,CEO,운영,온라인,패션,쇼핑몰,회사,채용,인턴사원,근무일지,직장,코미디,해서웨이,인턴,줄스,오스틴",아시아투데이 박아람 기자 = 영화 '인턴' 출연 배우 앤 해서웨이가 근황을 공개했다.앤 해서웨이는 최근 자신의 인스타그램에 사진을 게재했다.공개된 사진 속에서 앤 해서웨이는 올 화이트 의상을 입고 포즈를 취하고 있다. 앤 해서웨이의 아름다운 D라인이 눈길을 끈다.앤 해서웨이는 지난 2012년 보석 디자이너 애덤 셜먼과 결혼해 2016년 첫아들을 품에 안..,,,,,,,,news_2019_12.csv
816,,01100201.20200316165511001,20200316,국민일보,대학생들 “동영상 강의 들으려 등록금 700만원 냈나” 분통,"대학생,동영,강의,등록금,분통,신종,코로나바이러스,감염증,코로나19,확산,개강,연기,대학들,강의,온라인,학기,시작,개강,온라인,강의,철저,준비,시행,대학,강의,서버,다운,혼선,이날,서울대,고려대,중앙대,국민대,학생,수강,온라인,강의,접속,서버,일시적,다운,고려대,이러닝,지원,부하,서버,다운,현상,발생,안정적,접속,가능,유선,인터넷,접속,수업,수강,안내,겨자,온라인,강의,개강,학생들,강의,수준,이화여대생,26,강의들,녹화영상,수업,질문,학기,걱정,대학,강의,과제물,대체,부산,대학원,온라인,강의,수업자료,평가,강의,교수,2014년,사이버강의,진짜,등록금,애기,분노,서울,로스쿨,성모,개강,계획,온라인,강의,과목,2개,온라인,강의,학생들,불만,등록금,비판,인천,대학원,전모,토론식,세미,강의,유튜브,동영상,제출,대체,700만,학기,등록금,반문,교수들,곤란,학생들,소통,물론,자신,강의,콘텐츠,외부,노출,대학,교수진,자체적,영상,제작,학생들,제공,요구,익명,요구,사립대,교수,학생,접속,온라인,강의,녹화,파일,공개,강의,저작물,마구잡이,유출,토로,코로나19,확산,학교,학생들,서울,대학원,교수,출근,강제,10시간,연구실,실험도구,연구실,사회,거리,불가능,환경,감염,걱정,이만저만,대학,대학원생,공대,실험,필수,온라인,강의,불가능,불안,학교,마스크,지급,정우진","신종 코로나바이러스감염증(코로나19) 확산으로 개강을 2주 연기했던 대학들이 16일 온라인 강의로 학기를 시작했다. 더이상 개강을 미룰 수 없어 온라인 강의를 도입했지만 철저한 준비 없이 시행돼 여러 대학의 강의 서버가 다운되는 등 곳곳에서 혼선이 빚어졌다. 
 
 이날 오전 서울대 고려대 중앙대 국민대 등에선 수천명의 학생이 온라인 강의 수강을 위해 ..",,,,,,,,news_2020_03.csv
817,,01100611.20191027120739001,20191027,서울신문,전도연 “가장 애정하는 영화는 ‘멋진 하루’” 이유 들어보니..,"전도연,애정,영화,하루,전도연,애정,영화,영화,하루,방송,JTBC,방구석,100주년,한국,영화,주년,기념,배우,전도연,게스트,출연,모습,이날,전도연,얼마,부산국제영화제,얼마,부산,국제,영화제,김지미,선배,김지미,선배,영화,출연,18편,MC,장성규,영화,애정,영화,전도연,하루,전도연,밀양,사람,차기작,하루,영화,선택,의아,이윤기,감독,부담,전도연,영화,촬영,캐릭터,하정우,이해,이윤기,감독,호흡,영화,감독님,감사,영화,고마움,사진,JTBC,방송,캡처","전도연이 가장 애정하는 영화로 영화 ‘멋진하루’를 꼽았다.
27일 방송된 JTBC ‘방구석1열’에서는 한국 영화 100주년을 기념해 배우 전도연이 게스트로 출연하는 모습이 그려졌다.
이날 전도연은 “얼마 전 부산국제영화제에서 김지미 선배님을 뵀다. 김지미 선배님은 800편 영화에 출연하셨다고 들었다. 나는 고작 18편 찍었다. 아직 갈길이 멀다”고 말했..",,,,,,,,news_2019_10.csv
818,,01100701.20160108015630973,20151023,세계일보,"송곳 예성, 문근영 때문에 강인과 라면 집어던지며 싸워...'깜짝'","송곳,예성,문근영,강인,라면,예성,송곳,예성,송곳,문근영,강인,라면,드라마,송곳,출연,예성,과거,문근영,강인,일화,눈길,예성,김희철,그룹,동료,방송,KBS2,안녕,예성,강인,문근영,TV,문근영,강인,문근영,예성,문근영,예성,시비,김희철,라면,라면,싸움,웃음,예성,출연,송곳,동명,웹툰,원작,마트,부당해고,직원들,이야기,송곳,JTBC,24일,방송","송곳 예성송곳 예성, 문근영 때문에 강인과 라면 집어던지며 싸워...'깜짝' 
 
 드라마 '송곳'에 출연하는 예성이 과거 문근영을 두고 강인과 다툰 일화가 새삼 눈길을 끈다. 
 
 예성의 그룹 동료 김희철은 지난해 9월 방송된 KBS2 '안녕하세요'에서 ""예성과 강인이 문근영 때문에 크게 다툰 적이 있다""고 입을 열었다. 
 
 이어 ""TV에 문근영..",,,,,,,,news_2015_10.csv
819,,01101101.20100204100000501,20100204,한국일보,삼성전자 반도체 핵심기술 하이닉스에 유출,"삼성전자,반도체,핵심,하이닉스,유출,가치,평가,삼성전자,반도체,핵심,6년,해외,협력,업체,경쟁사,하이닉스반도체,무더기,유출,기술유출,가담,핵심인물,삼성전자,연구원,협력업체,미국본사,자리,해외유출,형사6부,서울,동부,지검,형사,부장,이중희,삼성전자,반도체,제작,영업비밀,하이닉스,혐의,부정경쟁방지,영업,비밀,보호법,위반,미국,AMAT,반도체,장비,업체,부사장,AMAT,한국,자회사,AMK,팀장,구속기소,7명,업체,직원,불구속기소,검찰,반도체,기밀,하이닉스반도체,전무,구속기소,실리콘밸리,미국,캘리포니아주,AMAT,직원,반도체,삼성전자,과장,기술유출,가담,8명,회사,직원,불구속기소,검찰,삼성전자,수석,연구원,유출,나모씨,지명수배,나씨,AMAT,이적,미국,검찰소환,불응,AMAT,장비회사,세계,반도체,장비,회사,삼성전자,하이닉스,반도체,장비,납품,검찰,기술유출,주도,곽씨,김씨,AMK,팀장,80나노,D램,70나노,제작공정,낸드,플래,제작,공정,국가,핵심,포함,영업,비밀,13건,하이닉스,혐의,국가핵심기술,합법,수출,정부통제,첨단기술,반도체,제작,총괄,한씨,하이닉스,전무,부하직원,AMK사,자사,협력,업체,회의,삼성전자,기밀,혐의,직원들,검찰,조사,결과,AMK,직원,설치,반도체,제작,장비,관리,공장,삼성전자,반도체,반도체,기밀,친분,삼성직원들,구두,정보,반도체,제작,공정,차세대,반도체,계획,투자계획,반도체,생산,라인,투자,계획,거래,업체,정보,삼성전자,기밀,포함,검찰,관계자,삼성전자,직접피해,추정,후발주자,기술격차,발생,간접피해,원대,하이닉스측,직원들,비공식적,정보,수집,회사,공정개발,양산과정,삼성,제작공정,활용,주장,하이닉스측,AMK사,수집,자사,외부,유출,수사,검찰,진정서,삼성전자측,반도체,핵심,해외,반도체,업체,가능성,국가,손실","수천억원대 가치로 평가되는 삼성전자의 반도체 핵심기술이 6년 동안 해외 협력업체를 통해 경쟁사인 하이닉스반도체로 무더기 유출된 것으로 드러났다. 특히 기술유출에 가담한 핵심인물인 삼성전자 연구원이 협력업체의 미국본사로 자리를 옮겨 해외유출이 우려되고 있다.
서울 동부지검 형사6부(부장 이중희)는 삼성전자의 반도체 제작기술과 영업비밀을 빼내 하이닉스에 넘..",,,,,,,,news_2010_02.csv
